Season|PlayerTeam|GP|W|L|Min|DistFeet|DistMiles|DistMilesOff|DistMilesDef|AvgSpeed|AvgSpeedOff|AvgSpeedDef|injuryCntYear
2020-21|Jaylen Adams|7.0|5.0|2.0|2.6|1046.9|0.2|0.12|0.08|4.26|4.19|4.36|1
2020-21|Jaylen Brown|42.0|20.0|22.0|34.1|13354.0|2.53|1.36|1.17|4.15|4.45|3.85|5
2020-21|Jaylen Nowell|31.0|7.0|24.0|19.4|8008.2|1.52|0.81|0.71|4.37|4.7|4.05|1
2020-21|Jayson Tatum|39.0|20.0|19.0|35.5|13335.7|2.53|1.39|1.13|3.99|4.3|3.66|4
2020-21|Jeff Green|42.0|27.0|15.0|26.9|9580.2|1.81|0.95|0.86|3.78|4.03|3.54|0
2020-21|Jeff Teague|34.0|15.0|19.0|18.1|6545.6|1.24|0.67|0.57|3.85|4.08|3.61|1
2020-21|Jerami Grant|41.0|11.0|30.0|35.6|13439.5|2.55|1.45|1.09|4.09|4.46|3.67|2
2020-21|Jeremy Lamb|27.0|12.0|15.0|21.7|8732.8|1.65|0.88|0.77|4.27|4.62|3.92|2
2020-21|Jerome Robinson|13.0|3.0|10.0|17.0|7349.6|1.39|0.74|0.66|4.63|5.17|4.14|1
2020-21|Jevon Carter|34.0|23.0|11.0|9.5|3897.3|0.74|0.38|0.35|4.47|4.6|4.34|0
2020-21|Jimmy Butler|31.0|18.0|13.0|33.5|13262.2|2.51|1.34|1.17|4.23|4.5|3.96|7
2020-21|Joe Harris|46.0|31.0|15.0|30.7|12269.9|2.32|1.29|1.03|4.28|4.81|3.76|5
2020-21|Joe Ingles|40.0|29.0|11.0|26.7|10574.6|2.0|1.09|0.91|4.22|4.6|3.84|0
2020-21|Joel Embiid|31.0|24.0|7.0|32.6|11663.1|2.21|1.17|1.04|3.82|4.07|3.58|3
2020-21|John Collins|45.0|23.0|22.0|30.7|12221.4|2.31|1.24|1.07|4.25|4.57|3.93|1
2020-21|John Konchar|21.0|10.0|11.0|15.2|6629.1|1.26|0.68|0.58|4.6|4.77|4.37|0
2020-21|John Wall|30.0|10.0|20.0|32.0|11168.5|2.12|1.14|0.97|3.73|4.02|3.43|0
2020-21|Jonas Valanciunas|37.0|18.0|19.0|27.6|10045.2|1.9|1.01|0.89|4.02|4.22|3.82|0
2020-21|Jontay Porter|1.0|0.0|1.0|3.3|1165.0|0.22|0.12|0.1|3.43|3.41|3.43|1
2020-21|Jordan Bell|3.0|0.0|3.0|16.6|6720.7|1.27|0.68|0.6|4.3|4.57|4.03|0
2020-21|Jordan Bone|14.0|2.0|12.0|14.0|5557.5|1.05|0.58|0.47|4.22|4.54|3.89|0
2020-21|Jordan Clarkson|44.0|33.0|11.0|25.7|10646.1|2.02|1.11|0.91|4.45|4.88|4.02|0
2020-21|Jordan McLaughlin|25.0|3.0|22.0|19.5|8298.3|1.57|0.88|0.69|4.53|5.01|4.03|0
2020-21|Jordan Nwora|13.0|9.0|4.0|7.3|3011.9|0.57|0.3|0.28|4.32|4.72|3.97|0
2020-21|Jordan Poole|25.0|11.0|14.0|17.2|6801.4|1.29|0.7|0.59|4.27|4.85|3.74|1
2020-21|Josh Green|22.0|9.0|13.0|10.8|4703.6|0.89|0.47|0.42|4.65|4.95|4.36|0
2020-21|Josh Hall|7.0|0.0|7.0|7.3|3028.0|0.57|0.31|0.26|4.35|5.0|3.76|0
2020-21|Josh Hart|44.0|19.0|25.0|28.3|11473.1|2.17|1.16|1.02|4.3|4.62|3.99|0
2020-21|Josh Jackson|40.0|11.0|29.0|24.6|9576.1|1.81|0.98|0.84|4.22|4.5|3.92|0
2020-21|Josh Okogie|36.0|10.0|26.0|19.8|7951.7|1.51|0.77|0.74|4.26|4.33|4.2|0
2020-21|Josh Richardson|34.0|19.0|15.0|32.1|12536.5|2.37|1.28|1.09|4.28|4.56|4.01|4
2020-21|Jrue Holiday|34.0|24.0|10.0|31.3|12580.5|2.38|1.25|1.14|4.3|4.77|3.88|3
2020-21|Juan Toscano-Anderson|31.0|13.0|18.0|19.0|8018.9|1.52|0.81|0.71|4.5|5.06|4.0|0
2020-21|Juancho Hernangomez|26.0|8.0|18.0|17.7|7355.1|1.39|0.75|0.64|4.42|4.78|4.07|0
2020-21|Julius Randle|45.0|23.0|22.0|37.1|13803.5|2.61|1.47|1.14|4.02|4.4|3.61|0
2020-21|Justin Holiday|44.0|21.0|23.0|32.0|13102.5|2.48|1.31|1.17|4.35|4.72|3.99|0
2020-21|Justin Jackson|30.0|11.0|19.0|16.4|6486.8|1.23|0.67|0.56|4.24|4.54|3.92|0
2020-21|Justin James|22.0|8.0|14.0|6.5|2725.9|0.52|0.26|0.25|4.48|4.64|4.25|1
2020-21|Justin Patton|12.0|0.0|12.0|20.1|7862.6|1.49|0.78|0.71|4.19|4.42|3.96|2
2020-21|Justise Winslow|15.0|8.0|7.0|21.2|8136.8|1.54|0.81|0.73|4.35|4.61|4.09|2
2020-21|Jusuf Nurkic|13.0|8.0|5.0|23.0|8669.6|1.64|0.87|0.77|4.04|4.34|3.75|1
2020-21|Juwan Morgan|18.0|15.0|3.0|4.3|1669.4|0.32|0.18|0.14|4.14|4.45|3.81|1
2020-21|KZ Okpala|25.0|15.0|10.0|12.9|5188.8|0.98|0.51|0.48|4.33|4.5|4.12|0
2020-21|Karim Mane|8.0|2.0|6.0|9.8|4113.3|0.78|0.42|0.36|4.4|4.58|4.22|0
2020-21|Karl-Anthony Towns|25.0|7.0|18.0|33.6|12212.5|2.31|1.24|1.08|3.86|4.13|3.59|1
2020-21|Kawhi Leonard|37.0|25.0|12.0|34.4|13291.9|2.52|1.39|1.13|4.13|4.41|3.83|3
2020-21|Keita Bates-Diop|16.0|7.0|9.0|7.4|2938.1|0.56|0.3|0.26|4.36|4.57|4.15|3
2020-21|Kelan Martin|14.0|6.0|8.0|3.9|1597.8|0.3|0.16|0.14|4.15|4.61|3.9|1
2020-21|Keldon Johnson|39.0|21.0|18.0|29.1|11443.4|2.17|1.17|1.0|4.28|4.53|4.02|0
2020-21|Keljin Blevins|9.0|4.0|5.0|5.2|2217.9|0.42|0.22|0.2|4.66|4.98|4.34|0
2020-21|Kelly Olynyk|43.0|21.0|22.0|26.9|10839.0|2.05|1.12|0.93|4.32|4.73|3.91|1
2020-21|Kelly Oubre|44.0|22.0|22.0|30.5|12316.3|2.33|1.18|1.15|4.38|4.65|4.13|0
2020-21|Kemba Walker|27.0|13.0|14.0|30.7|12063.0|2.28|1.28|1.0|4.18|4.66|3.69|6
2020-21|Kendrick Nunn|38.0|19.0|19.0|28.6|11124.1|2.11|1.16|0.95|4.17|4.6|3.75|3
2020-21|Kenrich Williams|44.0|19.0|25.0|19.6|8059.5|1.53|0.8|0.72|4.38|4.6|4.15|2
2020-21|Kent Bazemore|44.0|20.0|24.0|16.3|6643.9|1.26|0.64|0.62|4.37|4.7|4.06|1
2020-21|Kentavious Caldwell-Pope|42.0|26.0|16.0|26.2|10337.3|1.96|1.0|0.96|4.21|4.27|4.16|1
2020-21|Kenyon Martin|17.0|5.0|12.0|19.3|7593.6|1.44|0.76|0.68|4.16|4.35|3.97|0
2020-21|Kevin Durant|19.0|12.0|7.0|35.8|13147.3|2.49|1.33|1.16|3.93|4.39|3.51|1
2020-21|Kevin Huerter|45.0|23.0|22.0|31.4|12397.8|2.35|1.26|1.08|4.21|4.5|3.91|0
2020-21|Kevin Knox|31.0|17.0|14.0|13.4|5283.2|1.0|0.54|0.46|4.24|4.45|4.02|0
2020-21|Kevin Love|4.0|2.0|2.0|14.5|5223.0|0.99|0.54|0.45|3.87|3.96|3.58|2
2020-21|Kevin Porter|7.0|0.0|7.0|29.1|11620.7|2.2|1.19|1.01|4.28|4.67|3.89|0
2020-21|Kevon Looney|35.0|17.0|18.0|15.3|5828.8|1.1|0.57|0.54|4.11|4.46|3.82|3
2020-21|Khem Birch|44.0|15.0|29.0|20.1|8243.0|1.56|0.83|0.74|4.35|4.51|4.18|1
2020-21|Khris Middleton|44.0|29.0|15.0|33.4|13256.2|2.51|1.34|1.17|4.24|4.74|3.78|2
2020-21|Killian Hayes|7.0|1.0|6.0|21.1|8823.4|1.67|0.96|0.71|4.51|4.91|4.05|0
2020-21|Killian Tillie|4.0|2.0|2.0|7.5|3215.0|0.61|0.34|0.27|4.43|5.05|4.16|0
2020-21|Kira Lewis|29.0|12.0|17.0|14.4|5939.0|1.12|0.62|0.51|4.48|5.02|3.98|0
2020-21|Kostas Antetokounmpo|6.0|3.0|3.0|4.4|1535.8|0.29|0.16|0.13|4.01|4.39|4.07|0
2020-21|Kristaps Porzingis|28.0|16.0|12.0|30.6|10731.3|2.03|1.11|0.92|3.91|4.19|3.62|4
2020-21|Kyle Anderson|40.0|20.0|20.0|27.4|10550.5|2.0|1.07|0.93|4.21|4.52|3.89|0
2020-21|Kyle Guy|18.0|5.0|13.0|7.9|3459.8|0.66|0.35|0.3|4.6|5.05|4.16|0
2020-21|Kyle Kuzma|45.0|29.0|16.0|27.2|10980.8|2.08|1.1|0.98|4.29|4.48|4.09|0
2020-21|Kyle Lowry|38.0|12.0|26.0|34.8|12875.0|2.44|1.32|1.12|3.91|4.38|3.47|3
2020-21|Kyrie Irving|31.0|22.0|9.0|35.6|13363.9|2.53|1.35|1.18|4.0|4.37|3.65|5
2020-21|LaMarcus Aldridge|21.0|12.0|9.0|25.9|9491.4|1.8|0.96|0.83|3.91|4.1|3.71|3
2020-21|LaMelo Ball|41.0|20.0|21.0|28.6|12275.0|2.32|1.26|1.07|4.56|5.05|4.09|0
2020-21|Lamar Stevens|30.0|10.0|20.0|13.3|5407.5|1.02|0.54|0.49|4.28|4.52|4.07|0
2020-21|Landry Shamet|39.0|26.0|13.0|20.1|8440.4|1.6|0.88|0.72|4.46|4.99|3.95|1
2020-21|Langston Galloway|32.0|23.0|9.0|11.3|4689.3|0.89|0.48|0.41|4.44|4.71|4.2|0
2020-21|Larry Nance|28.0|11.0|17.0|32.7|12442.2|2.36|1.27|1.09|4.06|4.25|3.85|0
2020-21|Lauri Markkanen|23.0|8.0|15.0|30.0|12172.6|2.31|1.3|1.01|4.34|4.88|3.8|1
2020-21|LeBron James|41.0|28.0|13.0|33.9|11379.4|2.16|1.16|0.99|3.58|3.88|3.28|4
2020-21|Lonnie Walker|37.0|19.0|18.0|26.1|10036.0|1.9|1.02|0.88|4.18|4.39|3.96|0
2020-21|Lonzo Ball|38.0|16.0|22.0|31.7|12736.9|2.41|1.32|1.1|4.3|4.71|3.89|0
2020-21|Lou Williams|42.0|26.0|16.0|21.9|8084.6|1.53|0.85|0.68|3.92|4.29|3.53|2
2020-21|Luguentz Dort|40.0|17.0|23.0|29.7|11288.5|2.14|1.14|1.0|4.08|4.29|3.86|1
2020-21|Luka Doncic|39.0|22.0|17.0|35.2|12433.4|2.35|1.35|1.01|3.89|4.38|3.38|4
2020-21|Luka Samanic|15.0|6.0|9.0|9.7|4087.7|0.77|0.43|0.35|4.52|5.04|4.02|0
2020-21|Luke Kennard|40.0|28.0|12.0|19.4|7800.1|1.48|0.81|0.67|4.27|4.58|3.94|0
2020-21|Luke Kornet|13.0|6.0|7.0|7.2|2918.1|0.55|0.32|0.23|4.31|4.93|3.66|3
2020-21|Malachi Flynn|20.0|12.0|8.0|9.5|3942.4|0.75|0.4|0.35|4.37|4.53|4.27|0
2020-21|Malcolm Brogdon|42.0|21.0|21.0|35.4|13908.0|2.63|1.47|1.17|4.17|4.71|3.65|7
2020-21|Malik Beasley|33.0|7.0|26.0|33.1|13580.0|2.57|1.46|1.12|4.35|4.86|3.83|0
2020-21|Malik Monk|31.0|16.0|15.0|21.7|8788.9|1.66|0.93|0.74|4.3|4.83|3.78|0
2020-21|Mamadi Diakite|3.0|2.0|1.0|5.5|2229.0|0.42|0.2|0.22|4.19|4.49|3.97|0
2020-21|Marc Gasol|37.0|25.0|12.0|19.8|6858.4|1.3|0.67|0.63|3.71|3.83|3.58|1
2020-21|Marcus Morris|35.0|23.0|12.0|24.8|9118.1|1.73|0.91|0.82|3.89|4.06|3.71|1
2020-21|Marcus Smart|26.0|12.0|14.0|31.5|11862.6|2.25|1.22|1.03|4.01|4.36|3.66|2
2020-21|Markelle Fultz|8.0|6.0|2.0|26.9|11345.3|2.15|1.17|0.98|4.53|5.1|4.0|0
2020-21|Markieff Morris|40.0|23.0|17.0|18.4|6633.9|1.26|0.65|0.61|3.85|3.99|3.72|2
2020-21|Markus Howard|21.0|12.0|9.0|3.4|1483.2|0.28|0.16|0.12|4.52|5.07|3.94|0
2020-21|Marques Bolden|6.0|2.0|4.0|4.8|1904.8|0.36|0.19|0.17|4.28|4.34|3.85|0
2020-21|Marquese Chriss|2.0|0.0|2.0|13.4|5429.0|1.03|0.57|0.46|4.39|4.65|3.72|1
2020-21|Marvin Bagley|37.0|15.0|22.0|25.7|10343.2|1.96|1.02|0.94|4.46|4.79|4.14|0
2020-21|Mason Jones|26.0|7.0|19.0|11.8|4964.1|0.94|0.52|0.42|4.49|4.96|4.04|0
2020-21|Mason Plumlee|42.0|11.0|31.0|27.7|10838.3|2.05|1.15|0.9|4.22|4.47|3.95|1
2020-21|Matisse Thybulle|42.0|31.0|11.0|18.8|7676.4|1.45|0.74|0.71|4.3|4.36|4.25|0
2020-21|Matt Thomas|26.0|13.0|13.0|7.4|3269.9|0.62|0.34|0.28|4.8|5.39|4.22|0
2020-21|Maurice Harkless|11.0|5.0|6.0|11.2|4605.6|0.87|0.46|0.41|4.38|4.64|4.13|0
2020-21|Max Strus|24.0|6.0|18.0|13.8|5557.2|1.05|0.57|0.49|4.44|4.86|4.03|0
2020-21|Maxi Kleber|31.0|19.0|12.0|27.9|10032.7|1.9|1.03|0.87|3.98|4.2|3.76|0
2020-21|Meyers Leonard|3.0|2.0|1.0|9.8|3683.0|0.7|0.39|0.3|4.04|4.48|3.58|2
2020-21|Mfiondu Kabengele|23.0|18.0|5.0|4.1|1561.5|0.3|0.16|0.13|4.02|4.1|3.94|0
2020-21|Michael Carter-Williams|24.0|10.0|14.0|26.6|10632.1|2.01|1.1|0.91|4.29|4.66|3.91|1
2020-21|Michael Porter|35.0|21.0|14.0|29.7|11415.0|2.16|1.14|1.02|4.15|4.33|3.98|0
2020-21|Mikal Bridges|44.0|30.0|14.0|32.5|13215.8|2.5|1.32|1.19|4.41|4.63|4.19|0
2020-21|Mike Conley|36.0|26.0|10.0|29.5|11795.4|2.23|1.21|1.02|4.26|4.67|3.87|0
2020-21|Mike Muscala|35.0|15.0|20.0|18.4|7517.7|1.42|0.79|0.63|4.34|4.84|3.84|1
2020-21|Mike Scott|26.0|20.0|6.0|17.1|6833.5|1.29|0.71|0.58|4.24|4.54|3.91|1
2020-21|Miles Bridges|44.0|23.0|21.0|26.3|10814.2|2.05|1.08|0.97|4.35|4.74|3.99|0
2020-21|Mitchell Robinson|30.0|14.0|16.0|28.2|10765.8|2.04|1.11|0.93|4.2|4.42|3.96|1
2020-21|Miye Oni|30.0|27.0|3.0|7.8|3203.5|0.61|0.31|0.3|4.39|4.5|4.29|0
2020-21|Mo Bamba|23.0|6.0|17.0|10.7|4057.9|0.77|0.42|0.35|4.02|4.13|3.89|3
2020-21|Monte Morris|36.0|22.0|14.0|27.2|10465.9|1.98|1.09|0.89|4.14|4.51|3.76|0
2020-21|Montrezl Harrell|46.0|29.0|17.0|25.3|9269.9|1.76|0.89|0.86|3.9|3.96|3.83|0
2020-21|Moritz Wagner|26.0|11.0|15.0|14.8|5579.6|1.06|0.56|0.5|4.27|4.84|3.75|0
2020-21|Moses Brown|15.0|5.0|10.0|16.5|6445.2|1.22|0.67|0.55|4.17|4.47|3.86|0
2020-21|Mychal Mulder|38.0|17.0|21.0|10.3|4304.6|0.82|0.41|0.4|4.48|4.84|4.17|0
2020-21|Myles Turner|41.0|21.0|20.0|30.9|12121.9|2.3|1.22|1.08|4.17|4.51|3.85|2
2020-21|Naji Marshall|6.0|3.0|3.0|3.4|1090.0|0.21|0.11|0.09|4.2|4.77|3.6|0
2020-21|Nassir Little|29.0|17.0|12.0|13.9|5393.3|1.02|0.56|0.46|4.32|4.59|4.05|2
2020-21|Nate Darling|2.0|2.0|0.0|3.6|1562.5|0.3|0.16|0.13|4.52|3.9|5.36|0
2020-21|Nate Hinton|9.0|3.0|6.0|3.7|1536.1|0.29|0.16|0.14|4.27|4.71|3.84|0
2020-21|Nathan Knight|17.0|12.0|5.0|7.5|2926.9|0.55|0.3|0.26|4.06|4.24|3.88|0
2020-21|Naz Reid|43.0|10.0|33.0|19.6|7579.1|1.44|0.77|0.67|4.13|4.47|3.79|0
2020-21|Nemanja Bjelica|26.0|10.0|16.0|16.9|6244.4|1.18|0.64|0.54|4.16|4.51|3.82|0
2020-21|Nerlens Noel|39.0|19.0|20.0|22.4|9100.8|1.72|0.94|0.79|4.36|4.66|4.05|6
2020-21|Nick Richards|11.0|7.0|4.0|3.4|1467.9|0.28|0.15|0.13|4.55|4.64|4.46|0
2020-21|Nickeil Alexander-Walker|36.0|16.0|20.0|19.4|8226.4|1.56|0.86|0.7|4.55|5.08|4.03|3
2020-21|Nico Mannion|16.0|6.0|10.0|14.8|6026.6|1.14|0.61|0.53|4.53|4.92|4.11|0
2020-21|Nicolas Batum|43.0|28.0|15.0|28.6|11005.0|2.08|1.09|0.99|4.11|4.21|4.0|1
2020-21|Nicolas Claxton|14.0|11.0|3.0|19.2|7623.5|1.44|0.71|0.73|4.22|4.34|4.11|4
2020-21|Nicolo Melli|22.0|11.0|11.0|11.0|4381.3|0.83|0.46|0.37|4.29|4.62|3.94|0
2020-21|Nikola Jokic|45.0|27.0|18.0|35.8|12816.6|2.43|1.33|1.1|3.87|4.16|3.57|0
2020-21|Nikola Vucevic|44.0|15.0|29.0|34.1|12135.8|2.3|1.24|1.06|3.83|4.04|3.61|0
2020-21|Noah Vonleh|4.0|3.0|1.0|2.7|1085.0|0.21|0.12|0.09|4.02|4.77|3.19|2
2020-21|Norman Powell|43.0|18.0|25.0|30.5|12375.8|2.34|1.27|1.07|4.29|4.76|3.84|2
2020-21|Norvel Pelle|4.0|1.0|3.0|7.9|2930.0|0.55|0.29|0.26|3.85|4.11|3.95|1
2020-21|OG Anunoby|27.0|12.0|15.0|33.4|12983.1|2.46|1.26|1.2|4.12|4.31|3.93|0
2020-21|Obi Toppin|35.0|18.0|17.0|11.9|4917.5|0.93|0.51|0.42|4.48|4.83|4.11|0
2020-21|Onyeka Okongwu|23.0|13.0|10.0|8.8|3633.7|0.69|0.38|0.31|4.32|4.45|4.18|0
2020-21|Otto Porter|25.0|10.0|15.0|21.6|8973.8|1.7|0.94|0.76|4.39|4.79|3.97|0
2020-21|P.J. Tucker|35.0|14.0|21.0|28.6|10507.4|1.99|1.01|0.98|4.03|4.09|3.95|0
2020-21|P.J. Washington|40.0|22.0|18.0|29.6|11379.8|2.16|1.15|1.0|4.13|4.44|3.82|2
2020-21|PJ Dozier|30.0|20.0|10.0|20.3|7990.1|1.51|0.82|0.69|4.24|4.56|3.91|0
2020-21|Pascal Siakam|36.0|15.0|21.0|35.3|13927.8|2.64|1.44|1.2|4.18|4.63|3.75|0
2020-21|Pat Connaughton|41.0|27.0|14.0|22.5|9340.5|1.77|0.94|0.83|4.39|4.82|4.0|3
2020-21|Patrick Beverley|29.0|19.0|10.0|23.8|9254.0|1.75|0.94|0.81|4.18|4.38|3.97|5
2020-21|Patrick McCaw|5.0|2.0|3.0|6.7|2812.2|0.53|0.29|0.25|4.43|4.67|3.89|4
2020-21|Patrick Patterson|17.0|13.0|4.0|13.2|5204.1|0.99|0.55|0.44|4.22|4.52|3.9|0
2020-21|Patrick Williams|42.0|18.0|24.0|28.4|11418.7|2.16|1.15|1.02|4.31|4.57|4.04|0
2020-21|Patty Mills|41.0|22.0|19.0|25.7|10246.5|1.94|1.04|0.9|4.33|4.71|3.96|0
2020-21|Paul George|35.0|25.0|10.0|33.3|12836.0|2.43|1.34|1.09|4.13|4.51|3.75|5
2020-21|Paul Millsap|35.0|21.0|14.0|23.7|8764.3|1.66|0.88|0.78|4.04|4.26|3.81|2
2020-21|Paul Reed|8.0|5.0|3.0|9.1|3886.0|0.74|0.4|0.33|4.49|4.9|4.09|0
2020-21|Paul Watson|24.0|10.0|14.0|9.8|4304.6|0.82|0.43|0.39|4.62|5.01|4.25|0
2020-21|Payton Pritchard|39.0|19.0|20.0|19.7|8006.1|1.52|0.81|0.71|4.29|4.49|4.08|0
2020-21|Precious Achiuwa|44.0|20.0|24.0|12.9|5316.8|1.01|0.53|0.47|4.42|4.7|4.15|0
2020-21|Quinn Cook|23.0|13.0|10.0|6.8|2486.5|0.47|0.25|0.23|4.3|4.48|4.11|0
2020-21|Quinndary Weatherspoon|9.0|3.0|6.0|4.9|2031.9|0.38|0.2|0.18|4.36|4.66|3.83|0
2020-21|R.J. Hampton|25.0|14.0|11.0|9.3|3930.5|0.74|0.4|0.34|4.41|4.67|4.15|0
2020-21|RJ Barrett|45.0|23.0|22.0|34.0|13804.8|2.61|1.42|1.19|4.39|4.68|4.09|0
2020-21|Rajon Rondo|27.0|16.0|11.0|14.9|5574.7|1.06|0.58|0.48|3.98|4.28|3.66|5
2020-21|Raul Neto|38.0|13.0|25.0|20.5|8157.1|1.54|0.83|0.72|4.37|4.79|3.97|0
2020-21|Ray Spalding|2.0|0.0|2.0|9.4|4391.5|0.83|0.42|0.41|5.12|5.08|4.58|0
2020-21|Rayjon Tucker|1.0|1.0|0.0|3.5|1292.0|0.24|0.14|0.11|3.1|2.96|3.25|0
2020-21|Reggie Bullock|39.0|21.0|18.0|27.8|10915.9|2.07|1.11|0.96|4.23|4.45|4.01|2
2020-21|Reggie Jackson|43.0|27.0|16.0|20.9|8022.5|1.52|0.83|0.69|4.1|4.39|3.79|0
2020-21|Reggie Perry|15.0|10.0|5.0|11.7|4582.8|0.87|0.46|0.41|4.17|4.6|3.82|0
2020-21|Richaun Holmes|41.0|20.0|21.0|30.2|10925.7|2.07|1.08|0.99|3.94|4.17|3.72|2
2020-21|Ricky Rubio|43.0|11.0|32.0|26.4|10715.2|2.03|1.16|0.87|4.3|4.91|3.69|2
2020-21|Robert Covington|43.0|27.0|16.0|32.3|11430.4|2.16|1.18|0.98|3.9|4.14|3.64|0
2020-21|Robert Williams|38.0|19.0|19.0|17.4|6719.7|1.27|0.67|0.6|4.09|4.3|3.88|0
2020-21|Robert Woodard|8.0|2.0|6.0|2.7|1113.3|0.21|0.11|0.1|4.32|4.84|3.86|0
2020-21|Robin Lopez|43.0|15.0|28.0|20.1|7420.2|1.41|0.72|0.68|4.05|4.26|3.86|2
2020-21|Rodions Kurucs|16.0|7.0|9.0|5.7|2382.4|0.45|0.25|0.2|4.39|4.99|3.94|0
2020-21|Rodney Hood|39.0|23.0|16.0|19.1|7272.6|1.38|0.76|0.61|4.16|4.46|3.84|0
2020-21|Rodney McGruder|16.0|3.0|13.0|12.1|5169.9|0.98|0.53|0.45|4.52|4.92|4.07|0
2020-21|Royce O'Neale|44.0|33.0|11.0|32.3|13007.8|2.46|1.33|1.13|4.34|4.71|3.97|1
2020-21|Rudy Gay|35.0|19.0|16.0|21.6|8050.3|1.52|0.81|0.71|4.08|4.38|3.78|1
2020-21|Rudy Gobert|44.0|33.0|11.0|30.9|11746.4|2.22|1.18|1.05|4.08|4.37|3.79|2
2020-21|Rui Hachimura|36.0|15.0|21.0|31.3|12503.5|2.37|1.24|1.12|4.37|4.76|3.99|1
2020-21|Russell Westbrook|36.0|11.0|25.0|34.8|12835.3|2.43|1.32|1.11|4.04|4.68|3.48|8
2020-21|Ryan Arcidiacono|26.0|13.0|13.0|11.4|4879.6|0.92|0.5|0.43|4.56|4.93|4.19|1
2020-21|Saben Lee|23.0|7.0|16.0|14.4|6137.4|1.16|0.61|0.55|4.5|4.77|4.23|0
2020-21|Saddiq Bey|42.0|11.0|31.0|24.6|9395.2|1.78|0.97|0.81|4.12|4.37|3.86|0
2020-21|Sam Merrill|18.0|12.0|6.0|6.5|2601.7|0.49|0.27|0.23|4.22|4.79|3.71|0
2020-21|Sean McDermott|9.0|4.0|5.0|14.6|6104.1|1.16|0.63|0.53|4.45|4.67|4.2|0
2020-21|Sekou Doumbouya|39.0|10.0|29.0|12.8|5163.9|0.98|0.53|0.45|4.32|4.69|3.96|0
2020-21|Semi Ojeleye|40.0|19.0|21.0|19.1|7802.7|1.48|0.82|0.66|4.33|4.73|3.91|0
2020-21|Serge Ibaka|39.0|24.0|15.0|23.6|8541.6|1.62|0.88|0.74|3.93|4.11|3.73|4
2020-21|Seth Curry|34.0|25.0|9.0|29.5|11322.8|2.14|1.17|0.97|4.1|4.45|3.74|7
2020-21|Shai Gilgeous-Alexander|35.0|16.0|19.0|33.7|12870.6|2.44|1.37|1.07|4.08|4.52|3.62|2
2020-21|Shake Milton|37.0|29.0|8.0|24.7|9921.2|1.88|1.05|0.83|4.24|4.64|3.83|0
2020-21|Shaquille Harrison|17.0|15.0|2.0|3.3|1341.2|0.25|0.14|0.11|4.41|4.8|4.17|0
2020-21|Sindarius Thornwell|14.0|7.0|7.0|5.2|1680.7|0.32|0.17|0.15|4.36|4.58|4.14|0
2020-21|Skylar Mays|20.0|11.0|9.0|7.6|2970.5|0.56|0.31|0.25|4.12|4.2|4.03|0
2020-21|Solomon Hill|44.0|23.0|21.0|18.9|7337.2|1.39|0.74|0.65|4.11|4.29|3.94|0
2020-21|Spencer Dinwiddie|3.0|2.0|1.0|21.4|8381.7|1.59|0.78|0.8|4.25|4.74|3.86|0
2020-21|Stanley Johnson|39.0|17.0|22.0|14.0|5843.9|1.11|0.58|0.53|4.41|4.75|4.09|0
2020-21|Stephen Curry|39.0|21.0|18.0|33.7|13619.6|2.58|1.42|1.16|4.34|5.12|3.66|1
2020-21|Sterling Brown|42.0|12.0|30.0|24.3|9552.4|1.81|0.92|0.89|4.3|4.42|4.17|1
2020-21|Steven Adams|41.0|18.0|23.0|28.0|10707.3|2.03|1.07|0.96|4.11|4.3|3.92|3
2020-21|Svi Mykhailiuk|40.0|11.0|29.0|17.6|7363.9|1.39|0.77|0.63|4.43|4.86|4.0|1
2020-21|T.J. McConnell|41.0|20.0|21.0|25.3|11164.4|2.11|1.1|1.02|4.66|4.95|4.39|0
2020-21|T.J. Warren|4.0|3.0|1.0|29.4|12089.0|2.29|1.17|1.11|4.39|4.62|4.18|4
2020-21|Tacko Fall|11.0|8.0|3.0|6.9|2590.3|0.49|0.26|0.23|3.92|4.05|3.8|0
2020-21|Taj Gibson|18.0|11.0|7.0|18.4|7077.3|1.34|0.72|0.62|4.09|4.3|3.87|1
2020-21|Talen Horton-Tucker|42.0|26.0|16.0|18.7|7503.3|1.42|0.76|0.66|4.27|4.61|3.93|0
2020-21|Taurean Prince|29.0|11.0|18.0|21.4|8068.5|1.53|0.82|0.71|4.02|4.31|3.73|1
2020-21|Terance Mann|43.0|28.0|15.0|16.9|7071.5|1.34|0.69|0.65|4.42|4.54|4.31|4
2020-21|Terence Davis|34.0|15.0|19.0|14.5|6162.4|1.17|0.61|0.55|4.46|4.84|4.11|0
2020-21|Terrance Ferguson|13.0|10.0|3.0|3.8|1508.8|0.29|0.15|0.13|4.14|4.25|4.02|2
2020-21|Terrence Ross|36.0|13.0|23.0|29.6|11883.0|2.25|1.26|0.99|4.26|4.67|3.83|1
2020-21|Terry Rozier|42.0|22.0|20.0|33.1|13636.2|2.58|1.34|1.24|4.42|4.64|4.19|2
2020-21|Thaddeus Young|39.0|18.0|21.0|25.0|9793.3|1.85|1.01|0.85|4.15|4.47|3.84|0
2020-21|Thanasis Antetokounmpo|32.0|23.0|9.0|8.7|3661.3|0.69|0.36|0.33|4.4|4.58|4.21|0
